open_time_utc,expected_close_time_utc,btc_source_close_time_utc,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_quote_asset_volume,btc_taker_buy_base_volume,btc_taker_buy_quote_volume,btc_number_of_trades,btc_missing,btc_duration_valid,eth_source_close_time_utc,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_quote_asset_volume,eth_taker_buy_base_volume,eth_taker_buy_quote_volume,eth_number_of_trades,eth_missing,eth_duration_valid,is_complete
2021-01-20T12:00:00Z,2021-01-20T17:59:59.999000Z,2021-01-20T17:59:59.999000Z,34426.17000000,35142.18000000,33400.00000000,34849.99000000,28855.75301800,995350363.23632753,13617.48253000,470062445.16613258,664709,0,1,2021-01-20T17:59:59.999000Z,1265.41000000,1321.95000000,1235.42000000,1311.52000000,687268.73919000,884501926.22472270,346419.96288000,446272114.05451460,563319,0,1,1
2021-01-20T18:00:00Z,2021-01-20T23:59:59.999000Z,2021-01-20T23:59:59.999000Z,34843.52000000,35670.00000000,34482.75000000,35468.23000000,13619.24867400,477805379.45989880,7018.30827500,246282241.14140631,408872,0,1,2021-01-20T23:59:59.999000Z,1311.51000000,1389.42000000,1302.10000000,1376.99000000,341490.84185000,456655230.74244760,182288.60813000,243901038.66000610,366546,0,1,1
2021-01-21T00:00:00Z,2021-01-21T05:59:59.999000Z,2021-01-21T05:59:59.999000Z,35468.23000000,35600.00000000,33971.41000000,34562.70000000,17774.41686800,615828631.57780831,8451.86503700,292942055.96373279,445262,0,1,2021-01-21T05:59:59.999000Z,1376.72000000,1390.00000000,1278.99000000,1305.55000000,433205.67015000,574447084.57148790,209890.01882000,278487290.89869320,366209,0,1,1
2021-01-21T06:00:00Z,2021-01-21T11:59:59.999000Z,2021-01-21T11:59:59.999000Z,34562.69000000,35019.01000000,32009.68000000,32208.62000000,37038.41327200,1230818572.22874060,17163.71014700,570470104.21598417,792136,0,1,2021-01-21T11:59:59.999000Z,1305.54000000,1323.66000000,1222.00000000,1236.31000000,616915.93612000,780056564.27073440,296689.09223000,375277987.44399370,464598,0,1,1
2021-01-21T12:00:00Z,2021-01-21T17:59:59.999000Z,2021-01-21T17:59:59.999000Z,32206.89000000,32784.31000000,31037.00000000,31912.38000000,47006.51908800,1494807250.66466516,22754.61979700,724150129.13824884,938262,0,1,2021-01-21T17:59:59.999000Z,1236.43000000,1260.00000000,1164.00000000,1195.58000000,754216.17871000,913469395.09516360,368303.99096000,446271531.30305470,586350,0,1,1
2021-01-21T18:00:00Z,2021-01-21T23:59:59.999000Z,2021-01-21T23:59:59.999000Z,31912.37000000,32751.24000000,30071.00000000,30850.13000000,33184.72743000,1045329132.03301148,14886.01546700,469678227.30122686,705845,0,1,2021-01-21T23:59:59.999000Z,1195.95000000,1238.90000000,1086.00000000,1110.96000000,505870.78800000,589315861.63974700,239725.78946000,279778687.37587360,447463,0,1,1
2021-01-22T00:00:00Z,2021-01-22T05:59:59.999000Z,2021-01-22T05:59:59.999000Z,30851.99000000,31924.44000000,28850.00000000,31800.93000000,58007.84544500,1751570658.55667273,27878.58361900,841963890.63116202,964290,0,1,2021-01-22T05:59:59.999000Z,1111.98000000,1189.00000000,1042.31000000,1174.28000000,836956.02193000,931615884.17628700,422415.38270000,470995449.88894070,678926,0,1,1
2021-01-22T06:00:00Z,2021-01-22T11:59:59.999000Z,2021-01-22T11:59:59.999000Z,31814.81000000,32152.90000000,30500.00000000,31710.88000000,33489.61968700,1052555835.61563742,16539.77346600,519914269.74331442,668420,0,1,2021-01-22T11:59:59.999000Z,1174.51000000,1210.95000000,1121.49000000,1197.57000000,496840.74637000,580390819.14357000,255436.13397000,298515588.23892330,375787,0,1,1
2021-01-22T12:00:00Z,2021-01-22T17:59:59.999000Z,2021-01-22T17:59:59.999000Z,31712.09000000,32767.44000000,31286.00000000,32329.25000000,29185.05604900,939406267.82914385,14442.64394000,464783701.31000002,585381,0,1,2021-01-22T17:59:59.999000Z,1197.36000000,1252.82000000,1193.28000000,1234.08000000,400258.42419000,490285283.92260400,213599.26928000,261708887.31874520,322659,0,1,1
2021-01-22T18:00:00Z,2021-01-22T23:59:59.999000Z,2021-01-22T23:59:59.999000Z,32329.25000000,33826.53000000,32185.44000000,32945.17000000,22289.16286800,739763110.02081868,11289.18743000,374499708.81419430,489719,0,1,2021-01-22T23:59:59.999000Z,1234.16000000,1273.79000000,1218.00000000,1232.62000000,286538.02424000,357975844.07509360,144738.07326000,180856678.02436300,274638,0,1,1
2021-01-23T00:00:00Z,2021-01-23T05:59:59.999000Z,2021-01-23T05:59:59.999000Z,32950.00000000,33378.52000000,32053.33000000,33350.60000000,17815.60738300,580614721.26461854,9418.34593900,306989391.63477695,430645,0,1,2021-01-23T05:59:59.999000Z,1232.61000000,1265.51000000,1205.70000000,1263.54000000,254678.62929000,313262561.81192680,126348.35113000,155524718.18478820,276653,0,1,1
2021-01-23T06:00:00Z,2021-01-23T11:59:59.999000Z,2021-01-23T11:59:59.999000Z,33357.15000000,33456.00000000,31511.24000000,31645.49000000,19314.73723300,628756075.79298149,9495.75382500,309134925.14833258,508318,0,1,2021-01-23T11:59:59.999000Z,1263.53000000,1272.44000000,1212.50000000,1219.07000000,272937.42648000,340669828.48026490,136205.13562000,170030016.98650150,244309,0,1,1
2021-01-23T12:00:00Z,2021-01-23T17:59:59.999000Z,2021-01-23T17:59:59.999000Z,31643.90000000,32409.97000000,31390.16000000,32239.09000000,15624.07597000,498833355.78258542,8151.02291500,260299503.61743514,453802,0,1,2021-01-23T17:59:59.999000Z,1219.07000000,1259.86000000,1195.90000000,1252.99000000,283559.10652000,349202178.44324930,140726.26602000,173343223.32731600,240267,0,1,1
2021-01-23T18:00:00Z,2021-01-23T23:59:59.999000Z,2021-01-23T23:59:59.999000Z,32238.80000000,32538.61000000,31812.50000000,32078.00000000,11840.86708900,380894142.91825116,5615.65344900,180690354.15168257,307291,0,1,2021-01-23T23:59:59.999000Z,1252.99000000,1264.00000000,1223.85000000,1233.60000000,198369.92029000,247441123.02728960,102471.14427000,127883328.08239020,171642,0,1,1
2021-01-24T00:00:00Z,2021-01-24T05:59:59.999000Z,2021-01-24T05:59:59.999000Z,32078.00000000,32980.00000000,31630.00000000,32871.98000000,14682.27461400,474601566.89690056,7418.87650400,239840150.77727304,339885,0,1,2021-01-24T05:59:59.999000Z,1233.46000000,1334.88000000,1220.00000000,1326.00000000,412871.87807000,529837377.63567950,223881.09428000,287670230.96994290,308776,0,1,1
2021-01-24T06:00:00Z,2021-01-24T11:59:59.999000Z,2021-01-24T11:59:59.999000Z,32871.98000000,33071.00000000,32465.00000000,32833.37000000,11820.32124900,386659252.25898945,6029.32097900,197267330.92023922,339679,0,1,2021-01-24T11:59:59.999000Z,1325.99000000,1350.04000000,1305.72000000,1342.97000000,313555.99797000,416693219.99597570,161121.22062000,214185826.90222940,275036,0,1,1
2021-01-24T12:00:00Z,2021-01-24T17:59:59.999000Z,2021-01-24T17:59:59.999000Z,32833.37000000,32931.59000000,31500.00000000,31851.60000000,15817.71713400,507844235.27207171,7171.33301300,230249675.67891482,438988,0,1,2021-01-24T17:59:59.999000Z,1343.07000000,1365.00000000,1298.22000000,1357.52000000,435965.05244000,578853030.90934380,225098.26187000,298998166.32384910,395136,0,1,1
2021-01-24T18:00:00Z,2021-01-24T23:59:59.999000Z,2021-01-24T23:59:59.999000Z,31851.59000000,32369.59000000,30900.00000000,32259.90000000,15657.72496900,495504610.93773996,7206.58870100,228363964.64052732,409735,0,1,2021-01-24T23:59:59.999000Z,1357.62000000,1398.83000000,1310.00000000,1392.51000000,348486.60969000,471381998.99952020,180273.93247000,244198164.44239420,335038,0,1,1
2021-01-25T00:00:00Z,2021-01-25T05:59:59.999000Z,2021-01-25T05:59:59.999000Z,32259.45000000,33797.96000000,32175.61000000,33331.13000000,20327.19050700,670780408.80334085,10577.69201400,348940190.98678173,450926,0,1,2021-01-25T05:59:59.999000Z,1392.19000000,1475.00000000,1383.12000000,1440.46000000,618963.51678000,886161357.80761460,317481.19513000,454563650.93920380,520694,0,1,1
2021-01-25T06:00:00Z,2021-01-25T11:59:59.999000Z,2021-01-25T11:59:59.999000Z,33331.13000000,33562.04000000,32750.09000000,33185.26000000,16732.38929300,555706480.17748604,8697.38403800,288857239.97472839,411051,0,1,2021-01-25T11:59:59.999000Z,1440.45000000,1445.00000000,1379.08000000,1411.18000000,337823.45992000,475851307.91227310,171967.09521000,242221156.11086080,310987,0,1,1
2021-01-25T12:00:00Z,2021-01-25T17:59:59.999000Z,2021-01-25T17:59:59.999000Z,33185.25000000,34875.00000000,33050.00000000,33784.36000000,30553.24400900,1044467947.35091176,16096.99850500,550228088.33581895,739336,0,1,2021-01-25T17:59:59.999000Z,1411.41000000,1444.36000000,1387.00000000,1398.98000000,448451.47625000,635369728.84387580,229580.96356000,325498588.91026850,375638,0,1,1
2021-01-25T18:00:00Z,2021-01-25T23:59:59.999000Z,2021-01-25T23:59:59.999000Z,33784.35000000,34031.56000000,31910.00000000,32254.20000000,20886.40311200,687804452.23182974,9117.44957500,300406515.19509234,505235,0,1,2021-01-25T23:59:59.999000Z,1398.99000000,1405.26000000,1293.69000000,1317.88000000,480202.85994000,646884842.33342420,224318.00439000,302532518.02557540,454193,0,1,1
2021-01-26T00:00:00Z,2021-01-26T05:59:59.999000Z,2021-01-26T05:59:59.999000Z,32254.19000000,32827.33000000,31424.71000000,32062.32000000,18808.86178800,604037656.08408126,8880.05873700,285297312.24892287,432233,0,1,2021-01-26T05:59:59.999000Z,1317.60000000,1378.49000000,1297.00000000,1338.77000000,387980.62906000,519570819.93331590,195222.38385000,261460162.00323150,348252,0,1,1
2021-01-26T06:00:00Z,2021-01-26T11:59:59.999000Z,2021-01-26T11:59:59.999000Z,32062.32000000,32450.00000000,31100.00000000,31796.95000000,23737.82900400,753541210.92962644,12333.07575700,391647263.43570732,556216,0,1,2021-01-26T11:59:59.999000Z,1338.63000000,1344.82000000,1294.83000000,1313.46000000,334202.62459000,440696727.87486060,167595.99228000,221101001.21632620,304204,0,1,1
2021-01-26T12:00:00Z,2021-01-26T17:59:59.999000Z,2021-01-26T17:59:59.999000Z,31798.65000000,32235.00000000,30837.37000000,32184.36000000,26837.91896600,847936220.37275462,13083.32828400,414089493.96717105,601541,0,1,2021-01-26T17:59:59.999000Z,1313.61000000,1329.98000000,1244.56000000,1329.39000000,613714.18573000,789556854.91981600,311014.74016000,400359676.98499050,473006,0,1,1
2021-01-26T18:00:00Z,2021-01-26T23:59:59.999000Z,2021-01-26T23:59:59.999000Z,32184.36000000,32921.88000000,31855.71000000,32467.77000000,15587.59715200,503030277.10817888,8105.85013900,261644029.21451973,420402,0,1,2021-01-26T23:59:59.999000Z,1329.40000000,1374.22000000,1317.76000000,1365.97000000,347026.21861000,466927265.66472010,182826.18506000,246047527.64934240,297716,0,1,1
2021-01-27T00:00:00Z,2021-01-27T05:59:59.999000Z,2021-01-27T05:59:59.999000Z,32464.01000000,32557.29000000,31365.41000000,31503.41000000,14587.92892600,466232705.26687676,7097.21848800,226805535.68214039,358605,0,1,2021-01-27T05:59:59.999000Z,1366.54000000,1373.90000000,1273.13000000,1284.01000000,345734.76412000,455022514.75232750,160647.27179000,211597893.68294710,317567,0,1,1
2021-01-27T06:00:00Z,2021-01-27T11:59:59.999000Z,2021-01-27T11:59:59.999000Z,31503.42000000,31890.19000000,30578.94000000,30639.05000000,20005.36128000,625946881.34787526,9602.47425500,300650647.32506118,433330,0,1,2021-01-27T11:59:59.999000Z,1284.00000000,1310.73000000,1245.00000000,1249.02000000,471036.43115000,600549134.81121290,240881.17236000,307321144.42189390,391434,0,1,1
2021-01-27T12:00:00Z,2021-01-27T17:59:59.999000Z,2021-01-27T17:59:59.999000Z,30635.74000000,31057.00000000,29241.72000000,30514.34000000,35831.64254800,1084908244.51409345,17109.35497700,518224253.92361173,722205,0,1,2021-01-27T17:59:59.999000Z,1248.78000000,1307.76000000,1207.00000000,1257.24000000,750847.05416000,942257994.04118240,375124.48537000,471143271.09863830,623283,0,1,1
2021-01-27T18:00:00Z,2021-01-27T23:59:59.999000Z,2021-01-27T23:59:59.999000Z,30508.51000000,31649.99000000,29500.00000000,30366.15000000,25487.02895700,780993590.51271367,12855.33391800,394399348.18969852,551813,0,1,2021-01-27T23:59:59.999000Z,1257.26000000,1297.00000000,1222.17000000,1239.03000000,442153.83415000,556820257.47012180,221095.31615000,278715408.29362440,405012,0,1,1
2021-01-28T00:00:00Z,2021-01-28T05:59:59.999000Z,2021-01-28T05:59:59.999000Z,30362.19000000,31800.00000000,29842.10000000,31729.16000000,20343.01899200,629956454.17526141,10269.39849600,318421732.29533117,430331,0,1,2021-01-28T05:59:59.999000Z,1238.93000000,1303.18000000,1217.23000000,1301.42000000,286579.41196000,362404700.29356730,144225.53535000,182701937.62032120,293117,0,1,1
2021-01-28T06:00:00Z,2021-01-28T11:59:59.999000Z,2021-01-28T11:59:59.999000Z,31729.16000000,31876.63000000,30812.26000000,31437.37000000,18161.38469300,569184884.31080276,9015.60092400,282706879.63759718,430007,0,1,2021-01-28T11:59:59.999000Z,1301.41000000,1325.00000000,1260.00000000,1302.55000000,339489.12383000,439568459.31540430,175164.29293000,226950699.48357750,303979,0,1,1
2021-01-28T12:00:00Z,2021-01-28T17:59:59.999000Z,2021-01-28T17:59:59.999000Z,31437.37000000,32490.00000000,31161.96000000,32281.49000000,27400.96610900,873893390.02120199,13870.07700300,442330572.53806173,626479,0,1,2021-01-28T17:59:59.999000Z,1302.54000000,1358.61000000,1292.59000000,1336.41000000,471272.45190000,629481519.18245620,242291.67275000,323712043.34434250,432359,0,1,1
2021-01-28T18:00:00Z,2021-01-28T23:59:59.999000Z,2021-01-28T23:59:59.999000Z,32281.50000000,33783.98000000,32103.44000000,33364.86000000,26715.77582300,880518485.55841571,12912.70590300,425496972.01408122,573843,0,1,2021-01-28T23:59:59.999000Z,1336.41000000,1360.00000000,1320.00000000,1329.69000000,267928.73193000,359036199.40236640,140844.73816000,188827080.92010990,245569,0,1,1
2021-01-29T00:00:00Z,2021-01-29T05:59:59.999000Z,2021-01-29T05:59:59.999000Z,33368.18000000,34310.00000000,32750.47000000,32980.32000000,41046.17525700,1380863064.41754230,19850.61439800,667690101.39383331,839634,0,1,2021-01-29T05:59:59.999000Z,1329.44000000,1374.13000000,1285.35000000,1302.90000000,419980.37237000,558927770.81494380,203787.53265000,271461225.08883820,368193,0,1,1
2021-01-29T06:00:00Z,2021-01-29T11:59:59.999000Z,2021-01-29T11:59:59.999000Z,32980.31000000,37990.00000000,31915.40000000,37025.32000000,88782.06127900,3139016849.84698316,47387.79645000,1674998311.65286706,1584711,0,1,2021-01-29T11:59:59.999000Z,1302.90000000,1429.99000000,1292.53000000,1416.96000000,818351.73903000,1114989140.54492260,422854.90733000,576954163.95207280,569635,0,1,1
2021-01-29T12:00:00Z,2021-01-29T17:59:59.999000Z,2021-01-29T17:59:59.999000Z,37023.83000000,38531.90000000,35564.00000000,35741.23000000,57956.74086600,2151313316.23051388,28860.23807000,1071882227.03800120,1146425,0,1,2021-01-29T17:59:59.999000Z,1416.83000000,1436.90000000,1365.00000000,1372.52000000,559729.31216000,783942435.81680710,276559.11291000,387507587.11967480,396959,0,1,1
2021-01-29T18:00:00Z,2021-01-29T23:59:59.999000Z,2021-01-29T23:59:59.999000Z,35741.23000000,35999.99000000,33500.00000000,34252.20000000,44042.02822400,1524400105.73342730,20438.59892900,707370393.55262357,832579,0,1,2021-01-29T23:59:59.999000Z,1372.58000000,1409.99000000,1313.12000000,1379.50000000,455901.76326000,620137454.05509210,223370.83114000,304024820.04690770,379289,0,1,1
2021-01-30T00:00:00Z,2021-01-30T05:59:59.999000Z,2021-01-30T05:59:59.999000Z,34246.28000000,34933.00000000,32825.00000000,33503.72000000,26936.15807400,911570580.49066337,13249.16517000,448817353.83020026,604283,0,1,2021-01-30T05:59:59.999000Z,1379.56000000,1406.00000000,1326.41000000,1336.82000000,340501.61460000,463372360.14116210,163936.85588000,223128292.80797980,321142,0,1,1
2021-01-30T06:00:00Z,2021-01-30T11:59:59.999000Z,2021-01-30T11:59:59.999000Z,33503.72000000,34424.70000000,33137.80000000,33660.40000000,23458.41946800,795959351.25816074,11489.66590400,389835999.62871237,569462,0,1,2021-01-30T11:59:59.999000Z,1336.81000000,1357.00000000,1328.16000000,1340.01000000,233298.76187000,313604812.37433100,116307.53105000,156364312.33244570,198344,0,1,1
2021-01-30T12:00:00Z,2021-01-30T17:59:59.999000Z,2021-01-30T17:59:59.999000Z,33660.40000000,34500.00000000,33410.63000000,34253.67000000,20903.27414600,710246494.48702591,10807.13614100,367299064.54934860,611692,0,1,2021-01-30T17:59:59.999000Z,1340.01000000,1380.30000000,1330.25000000,1370.43000000,283796.56622000,385951074.93839120,139933.37773000,190305963.68046800,271894,0,1,1
2021-01-30T18:00:00Z,2021-01-30T23:59:59.999000Z,2021-01-30T23:59:59.999000Z,34252.02000000,34800.00000000,33966.40000000,34262.88000000,13591.82965200,466723636.70222840,6872.49988400,236028982.64537702,415603,0,1,2021-01-30T23:59:59.999000Z,1370.57000000,1390.00000000,1363.11000000,1378.05000000,182445.29361000,251303155.08999910,88007.69800000,121244432.17853300,221794,0,1,1
2021-01-31T00:00:00Z,2021-01-31T05:59:59.999000Z,2021-01-31T05:59:59.999000Z,34262.89000000,34342.69000000,33655.00000000,33756.39000000,12861.81655700,436809919.66940500,6185.67294400,210097212.19620596,359288,0,1,2021-01-31T05:59:59.999000Z,1378.04000000,1380.74000000,1344.78000000,1350.49000000,170311.00486000,232055106.08537630,80715.29217000,110015880.10089240,157441,0,1,1
2021-01-31T06:00:00Z,2021-01-31T11:59:59.999000Z,2021-01-31T11:59:59.999000Z,33757.17000000,33857.88000000,33205.00000000,33563.23000000,13671.82371300,459391597.07897453,6744.32676100,226668150.94650511,348148,0,1,2021-01-31T11:59:59.999000Z,1350.49000000,1357.43000000,1338.00000000,1354.29000000,178162.32942000,240283165.26125730,88308.78961000,119121183.27087410,158284,0,1,1
2021-01-31T12:00:00Z,2021-01-31T17:59:59.999000Z,2021-01-31T17:59:59.999000Z,33563.24000000,34220.00000000,32200.00000000,32302.31000000,24483.46826900,812648181.58384879,11364.24828200,377550872.22482723,545410,0,1,2021-01-31T17:59:59.999000Z,1354.36000000,1371.85000000,1284.07000000,1289.96000000,419331.43703000,555487676.54636090,186626.62710000,247006795.79546080,309047,0,1,1
2021-01-31T18:00:00Z,2021-01-31T23:59:59.999000Z,2021-01-31T23:59:59.999000Z,32302.32000000,33255.49000000,32171.67000000,33092.98000000,17725.17184500,580791347.42578401,8186.19937100,268186316.15303284,454218,0,1,2021-01-31T23:59:59.999000Z,1289.89000000,1321.93000000,1281.12000000,1312.55000000,190900.08440000,249016312.07835430,93105.85246000,121459066.61333580,203404,0,1,1
2021-02-01T00:00:00Z,2021-02-01T05:59:59.999000Z,2021-02-01T05:59:59.999000Z,33092.97000000,33943.55000000,32296.16000000,33755.40000000,20473.72374500,681787108.44588342,10730.63857100,357539972.40486405,470767,0,1,2021-02-01T05:59:59.999000Z,1312.45000000,1330.00000000,1269.99000000,1320.48000000,339547.30633000,442982258.98998120,169303.41664000,221113566.43993390,276689,0,1,1
2021-02-01T06:00:00Z,2021-02-01T11:59:59.999000Z,2021-02-01T11:59:59.999000Z,33753.59000000,34717.27000000,33284.24000000,34183.33000000,29072.64565600,990550982.92874235,15010.37816800,511575212.45829328,655458,0,1,2021-02-01T11:59:59.999000Z,1320.60000000,1345.19000000,1301.70000000,1336.41000000,293084.49163000,388357694.72054130,147184.89684000,195086266.44306040,244180,0,1,1
2021-02-01T12:00:00Z,2021-02-01T17:59:59.999000Z,2021-02-01T17:59:59.999000Z,34183.33000000,34460.00000000,33133.26000000,33978.31000000,22937.24806200,773865524.24787247,11042.35796900,372733059.76668978,448174,0,1,2021-02-01T17:59:59.999000Z,1336.40000000,1345.52000000,1300.00000000,1318.49000000,252070.05231000,332749011.68628750,120782.91316000,159525876.21404730,219216,0,1,1
2021-02-01T18:00:00Z,2021-02-01T23:59:59.999000Z,2021-02-01T23:59:59.999000Z,33979.94000000,34072.54000000,33430.76000000,33526.37000000,10234.65941900,345573042.38310736,5072.46677800,171310722.09825081,236093,0,1,2021-02-01T23:59:59.999000Z,1318.50000000,1377.99000000,1316.48000000,1374.17000000,211696.06835000,285374801.32698510,112736.14594000,152082631.57847800,175499,0,1,1
2021-02-02T00:00:00Z,2021-02-02T05:59:59.999000Z,2021-02-02T05:59:59.999000Z,33517.09000000,34161.39000000,33418.00000000,33992.83000000,13294.23106900,448914952.94382494,6568.47100000,221877175.43049088,322625,0,1,2021-02-02T05:59:59.999000Z,1374.09000000,1411.02000000,1360.28000000,1388.08000000,310505.31428000,429692302.51602730,160683.83417000,222414893.36948780,283527,0,1,1
2021-02-02T06:00:00Z,2021-02-02T11:59:59.999000Z,2021-02-02T11:59:59.999000Z,33992.83000000,35668.10000000,33924.73000000,34720.15000000,28307.75690100,985578380.63518743,14805.18774400,515458835.56304099,557553,0,1,2021-02-02T11:59:59.999000Z,1388.08000000,1458.00000000,1387.92000000,1419.58000000,559371.99442000,798534698.94601100,279355.41541000,398790425.32524620,417851,0,1,1
2021-02-02T12:00:00Z,2021-02-02T17:59:59.999000Z,2021-02-02T17:59:59.999000Z,34722.97000000,35200.00000000,34333.00000000,34851.47000000,19316.40136700,672765570.77718594,9412.25858100,327888542.69962814,469815,0,1,2021-02-02T17:59:59.999000Z,1419.58000000,1500.00000000,1408.00000000,1472.94000000,574691.70172000,836325845.17493350,289678.34746000,421884034.25022520,469766,0,1,1
2021-02-02T18:00:00Z,2021-02-02T23:59:59.999000Z,2021-02-02T23:59:59.999000Z,34851.47000000,35984.33000000,34790.00000000,35466.24000000,17138.27054300,609062991.96141020,8430.64578100,299566410.94373958,439679,0,1,2021-02-02T23:59:59.999000Z,1472.99000000,1547.90000000,1468.41000000,1511.87000000,499658.98836000,757064485.76281330,256304.49472000,388211445.48528190,443397,0,1,1
2021-02-03T00:00:00Z,2021-02-03T05:59:59.999000Z,2021-02-03T05:59:59.999000Z,35472.71000000,36845.00000000,35362.38000000,36460.12000000,20236.16819100,732884676.92751980,10153.75933400,367841825.94647371,432983,0,1,2021-02-03T05:59:59.999000Z,1511.93000000,1561.88000000,1508.39000000,1543.00000000,312255.47860000,479252656.39913530,163921.60097000,251606779.68172540,280166,0,1,1
2021-02-03T06:00:00Z,2021-02-03T11:59:59.999000Z,2021-02-03T11:59:59.999000Z,36462.63000000,36789.00000000,35511.00000000,35969.41000000,18268.26389800,659341322.41426554,9110.56215900,328795892.87994584,380974,0,1,2021-02-03T11:59:59.999000Z,1543.01000000,1571.00000000,1512.38000000,1537.68000000,377379.01428000,581818164.13925380,192567.05345000,297001286.48336850,318566,0,1,1
2021-02-03T12:00:00Z,2021-02-03T17:59:59.999000Z,2021-02-03T17:59:59.999000Z,35969.41000000,37221.42000000,35810.90000000,37176.86000000,24393.45174600,894713756.57171322,12126.49035300,444925822.22474624,572912,0,1,2021-02-03T17:59:59.999000Z,1537.93000000,1642.26000000,1523.24000000,1640.25000000,502962.10563000,796167619.84008640,272388.94034000,431194006.07487650,446338,0,1,1
2021-02-03T18:00:00Z,2021-02-03T23:59:59.999000Z,2021-02-03T23:59:59.999000Z,37176.87000000,37662.63000000,36644.44000000,37618.87000000,17886.44982800,664293032.27080672,8472.26321400,314684505.09075136,494871,0,1,2021-02-03T23:59:59.999000Z,1640.24000000,1669.35000000,1600.44000000,1664.49000000,343273.28950000,561648601.20908600,164457.37722000,269227378.90199030,339909,0,1,1
2021-02-04T00:00:00Z,2021-02-04T05:59:59.999000Z,2021-02-04T05:59:59.999000Z,37620.26000000,38288.00000000,37326.83000000,37578.23000000,21019.58715700,795234338.08959394,10661.48760000,403534706.77080481,478405,0,1,2021-02-04T05:59:59.999000Z,1664.67000000,1695.20000000,1632.51000000,1655.20000000,358861.37627000,598625812.06346340,183770.14413000,306747236.07919530,319125,0,1,1
2021-02-04T06:00:00Z,2021-02-04T11:59:59.999000Z,2021-02-04T11:59:59.999000Z,37577.31000000,38708.27000000,36662.45000000,37321.75000000,30433.20476400,1149298894.04181866,15534.94465500,587191066.85943429,713692,0,1,2021-02-04T11:59:59.999000Z,1655.21000000,1684.66000000,1570.96000000,1611.74000000,466150.48924000,765227659.93101410,219274.90877000,360107162.02423710,425296,0,1,1
2021-02-04T12:00:00Z,2021-02-04T17:59:59.999000Z,2021-02-04T17:59:59.999000Z,37319.43000000,37763.57000000,36161.95000000,36884.34000000,23912.49886100,884575024.33289668,11448.39533600,423322012.90561171,568974,0,1,2021-02-04T17:59:59.999000Z,1611.77000000,1649.30000000,1554.44000000,1631.74000000,511696.17552000,822402970.77827460,258840.73489000,416165858.64910830,433886,0,1,1
2021-02-04T18:00:00Z,2021-02-04T23:59:59.999000Z,2021-02-04T23:59:59.999000Z,36884.34000000,37783.83000000,36761.89000000,36936.66000000,16715.44511600,623560765.68898323,7871.38609900,293662227.35368763,450795,0,1,2021-02-04T23:59:59.999000Z,1631.73000000,1670.67000000,1588.00000000,1595.67000000,309794.28859000,506843159.50285600,163350.86055000,267458424.49286320,329686,0,1,1
2021-02-05T00:00:00Z,2021-02-05T05:59:59.999000Z,2021-02-05T05:59:59.999000Z,36936.65000000,37499.00000000,36570.00000000,37065.97000000,14266.22633800,528883357.71966287,7142.58954500,264873248.90601415,370880,0,1,2021-02-05T05:59:59.999000Z,1595.53000000,1653.21000000,1591.00000000,1631.09000000,227046.11592000,368148490.66998000,115950.08985000,188058186.36283620,261620,0,1,1
2021-02-05T06:00:00Z,2021-02-05T11:59:59.999000Z,2021-02-05T11:59:59.999000Z,37065.98000000,37800.00000000,37021.80000000,37691.32000000,16099.23945100,604133040.22531986,8102.13213000,304041321.53519883,441440,0,1,2021-02-05T11:59:59.999000Z,1631.24000000,1676.27000000,1631.08000000,1662.78000000,254885.21052000,422301071.55978720,129812.52187000,215113698.44478380,272010,0,1,1
2021-02-05T12:00:00Z,2021-02-05T17:59:59.999000Z,2021-02-05T17:59:59.999000Z,37691.32000000,38310.12000000,37527.14000000,37894.61000000,22607.63793400,859158456.92250081,10910.51181700,414644947.71526223,645281,0,1,2021-02-05T17:59:59.999000Z,1662.79000000,1760.49000000,1657.35000000,1726.97000000,472181.40442000,811295182.13199510,242801.60211000,417097558.06143670,468010,0,1,1
2021-02-05T18:00:00Z,2021-02-05T23:59:59.999000Z,2021-02-05T23:59:59.999000Z,37894.61000000,38309.00000000,37230.00000000,38290.24000000,13708.23055200,517103436.88410307,6601.15153900,249154361.68166312,395652,0,1,2021-02-05T23:59:59.999000Z,1726.99000000,1729.00000000,1682.00000000,1719.19000000,240010.56860000,409941166.80512440,112384.42378000,192032050.21709660,324775,0,1,1
2021-02-06T00:00:00Z,2021-02-06T05:59:59.999000Z,2021-02-06T05:59:59.999000Z,38289.32000000,39666.00000000,38215.94000000,39014.73000000,31004.73009300,1209807019.02972009,17251.31081500,673077286.30582313,689793,0,1,2021-02-06T05:59:59.999000Z,1718.95000000,1743.67000000,1642.94000000,1660.91000000,400640.44696000,674462693.69271920,189518.05350000,319069099.24403060,375967,0,1,1
2021-02-06T06:00:00Z,2021-02-06T11:59:59.999000Z,2021-02-06T11:59:59.999000Z,39015.08000000,40479.86000000,38989.90000000,40199.99000000,23572.02440800,937242998.65266053,12737.38104600,506587864.84631398,514228,0,1,2021-02-06T11:59:59.999000Z,1660.90000000,1718.47000000,1657.97000000,1679.67000000,281906.99135000,475875458.08303760,141866.11277000,239596177.87201610,321659,0,1,1
